merchant_id,merchant_name,merchant_category_code,merchant_category_name,merchant_country,acquirer_id,annual_volume,risk_level,created_at
MER78087811,Fitness Club - West End #201,7941,SPORTS_RECREATION,USA,ACQ11966938,6298916.37,LOW,2025-10-22T15:37:13.145151
MER52815706,City Center - Center #202,5311,DEPARTMENT_STORES,USA,ACQ84722524,2498264.22,LOW,2025-10-22T15:37:13.145154
MER98937486,Global Air - Plaza #203,4511,AIRLINES,USA,ACQ92199302,8871696.49,LOW,2025-10-22T15:37:13.145156
MER58595491,Sky Airlines - North #204,4511,AIRLINES,USA,ACQ83431757,9825948.13,HIGH,2025-10-22T15:37:13.145159
MER69231049,Comfort Shoes - Plaza #205,5661,SHOE_STORES,USA,ACQ54432539,6866373.95,MEDIUM,2025-10-22T15:37:13.145161
MER64001713,Super Mart - East Side #206,5411,GROCERY_STORES,USA,ACQ93095511,5561646.02,LOW,2025-10-22T15:37:13.145164
MER20686474,Variety Shop - South #207,5999,MISC_RETAIL,USA,ACQ10563009,412196.31,LOW,2025-10-22T15:37:13.145166
MER12955264,Rapid Rail - West End #208,4111,LOCAL_TRANSIT,USA,ACQ39836388,8401277.44,LOW,2025-10-22T15:37:13.145169
MER17496581,Sports Bar - Downtown #209,5813,BARS_TAVERNS,USA,ACQ55914095,4663789.30,MEDIUM,2025-10-22T15:37:13.145171
MER78479908,Movie House - Street #210,7832,MOVIE_THEATERS,USA,ACQ98776980,9963106.87,LOW,2025-10-22T15:37:13.145173
MER23257422,Budget Inn - Downtown #211,7011,HOTELS_MOTELS,USA,ACQ74154390,8196941.80,LOW,2025-10-22T15:37:13.145176
MER10601664,City Bus - West End #212,4111,LOCAL_TRANSIT,USA,ACQ42686261,4155338.72,LOW,2025-10-22T15:37:13.145178
MER76387310,Computer World - Street #213,5045,COMPUTERS,USA,ACQ82453506,3445675.82,MEDIUM,2025-10-22T15:37:13.145182
MER92443487,City Bus - West End #214,4111,LOCAL_TRANSIT,USA,ACQ15607873,8843158.75,LOW,2025-10-22T15:37:13.145184
MER28366005,Global Air - Uptown #215,4511,AIRLINES,USA,ACQ93095511,9502596.87,LOW,2025-10-22T15:37:13.145187
MER46941851,Value Foods - Center #216,5411,GROCERY_STORES,USA,ACQ55914095,421136.45,HIGH,2025-10-22T15:37:13.145189
MER98546574,Budget Inn - Center #217,7011,HOTELS_MOTELS,USA,ACQ46142670,9573990.11,LOW,2025-10-22T15:37:13.145192
MER82800926,Fitness Club - Square #218,7941,SPORTS_RECREATION,USA,ACQ98776980,1736677.06,LOW,2025-10-22T15:37:13.145194
MER49730847,Quick Fuel - Street #219,5541,GAS_STATIONS,USA,ACQ16786748,8137724.05,MEDIUM,2025-10-22T15:37:13.145197
MER16535804,Global Air - West End #220,4511,AIRLINES,USA,ACQ84722524,9413024.06,LOW,2025-10-22T15:37:13.145199
MER69463582,Film Center - Square #221,7832,MOVIE_THEATERS,USA,ACQ23062126,4817144.03,MEDIUM,2025-10-22T15:37:13.145202
MER14357846,Metro Transit - North #222,4111,LOCAL_TRANSIT,USA,ACQ23920854,6844443.07,LOW,2025-10-22T15:37:13.145204
MER17497020,Gadget Store - Square #223,5732,ELECTRONICS,USA,ACQ90073591,4488884.40,MEDIUM,2025-10-22T15:37:13.145207
MER21157026,Shoe Palace - Street #224,5661,SHOE_STORES,USA,ACQ45685814,8904316.85,LOW,2025-10-22T15:37:13.145210
MER20616509,Flower Shop - Street #225,5193,FLORISTS,USA,ACQ77550151,6552724.53,HIGH,2025-10-22T15:37:13.145213
MER51018467,Library Shop - Center #226,5942,BOOKSTORES,USA,ACQ47827007,5432637.94,LOW,2025-10-22T15:37:13.145216
MER19530971,City Center - Downtown #227,5311,DEPARTMENT_STORES,USA,ACQ42686261,3133169.93,MEDIUM,2025-10-22T15:37:13.145218
MER44208866,Medical Center - Uptown #228,8011,DOCTORS,USA,ACQ16786748,2129125.46,LOW,2025-10-22T15:37:13.145221
MER67676292,Petal Palace - Avenue #229,5193,FLORISTS,USA,ACQ48096553,9422938.37,LOW,2025-10-22T15:37:13.145223
MER39459528,Tech World - South #230,5732,ELECTRONICS,USA,ACQ74171756,4429207.34,LOW,2025-10-22T15:37:13.145226
MER10745679,Global Air - Downtown #231,4511,AIRLINES,USA,ACQ43200820,2026581.17,LOW,2025-10-22T15:37:13.145228
MER90347367,Sports Bar - South #232,5813,BARS_TAVERNS,USA,ACQ89360629,1582027.21,LOW,2025-10-22T15:37:13.145230
MER90930886,Sports Bar - West End #233,5813,BARS_TAVERNS,USA,ACQ80412924,3498757.06,LOW,2025-10-22T15:37:13.145233
MER57534306,Express Airways - Mall #234,4511,AIRLINES,USA,ACQ48096553,6034775.21,LOW,2025-10-22T15:37:13.145235
MER53536022,Petal Palace - Street #235,5193,FLORISTS,USA,ACQ55914095,4917155.40,MEDIUM,2025-10-22T15:37:13.145238
MER45565905,The Bistro - Mall #236,5812,RESTAURANTS,USA,ACQ65459438,3153963.07,LOW,2025-10-22T15:37:13.145240
MER73305345,Rapid Rail - West End #237,4111,LOCAL_TRANSIT,USA,ACQ98849091,9237014.14,MEDIUM,2025-10-22T15:37:13.145243
MER43898723,Express Gas - Plaza #238,5541,GAS_STATIONS,USA,ACQ23796684,8919876.79,LOW,2025-10-22T15:37:13.145245
MER60408684,Gadget Store - East Side #239,5732,ELECTRONICS,USA,ACQ90073591,8078092.84,LOW,2025-10-22T15:37:13.145248
MER49452535,Luxury Suites - North #240,7011,HOTELS_MOTELS,USA,ACQ83431757,4718724.04,LOW,2025-10-22T15:37:13.145250
MER27526349,Quick Meds - Uptown #241,5912,DRUG_STORES,USA,ACQ13413916,6713782.44,HIGH,2025-10-22T15:37:13.145253
MER11423942,Tech Solutions - Avenue #242,5045,COMPUTERS,USA,ACQ39836388,6216041.91,LOW,2025-10-22T15:37:13.145257
MER35329563,Library Shop - Center #243,5942,BOOKSTORES,USA,ACQ16786748,2806974.59,MEDIUM,2025-10-22T15:37:13.145260
MER74436110,Book Haven - Street #244,5942,BOOKSTORES,USA,ACQ86806618,7037154.32,LOW,2025-10-22T15:37:13.145263
MER82035867,Super Mart - Street #245,5411,GROCERY_STORES,USA,ACQ59102917,8471227.40,LOW,2025-10-22T15:37:13.145265
MER92165766,Tech Solutions - Avenue #246,5045,COMPUTERS,USA,ACQ83195410,6813533.17,MEDIUM,2025-10-22T15:37:13.145268
MER87736959,Family Department - Street #247,5311,DEPARTMENT_STORES,USA,ACQ40786358,2182415.95,LOW,2025-10-22T15:37:13.145270
MER11274049,Sports Center - Street #248,7941,SPORTS_RECREATION,USA,ACQ83431757,2083590.00,LOW,2025-10-22T15:37:13.145273
MER36382564,Metro Transit - Center #249,4111,LOCAL_TRANSIT,USA,ACQ55924309,8151694.00,HIGH,2025-10-22T15:37:13.145276
MER85372786,Care Doctors - West End #250,8011,DOCTORS,USA,ACQ67044521,7767217.46,LOW,2025-10-22T15:37:13.145280
MER95074026,Bloom Garden - Center #251,5193,FLORISTS,USA,ACQ16364440,9884869.39,LOW,2025-10-22T15:37:13.145283
MER60408030,Sky Airlines - Mall #252,4511,AIRLINES,USA,ACQ63601601,5174478.52,LOW,2025-10-22T15:37:13.145286
MER79221750,Mega Store - North #253,5311,DEPARTMENT_STORES,USA,ACQ27025684,2071487.70,HIGH,2025-10-22T15:37:13.145289
MER77137959,PC Store - Street #254,5045,COMPUTERS,USA,ACQ89360629,7823143.63,MEDIUM,2025-10-22T15:37:13.145291
MER59303087,Sky Airlines - West End #255,4511,AIRLINES,USA,ACQ95206264,925681.63,LOW,2025-10-22T15:37:13.145294
MER97326961,Hair Studio - Street #256,7230,BEAUTY_SALONS,USA,ACQ39208847,1668050.72,LOW,2025-10-22T15:37:13.145297
MER74234056,City Pharmacy - North #257,5912,DRUG_STORES,USA,ACQ46142670,1977898.76,LOW,2025-10-22T15:37:13.145299
MER93562085,Budget Inn - Street #258,7011,HOTELS_MOTELS,USA,ACQ39836388,7727083.32,LOW,2025-10-22T15:37:13.145302
MER59648651,Fresh Market - Plaza #259,5411,GROCERY_STORES,USA,ACQ43200820,8495112.06,MEDIUM,2025-10-22T15:37:13.145304
MER94810047,General Store - North #260,5999,MISC_RETAIL,USA,ACQ68295546,5349422.13,LOW,2025-10-22T15:37:13.145307
MER80030738,Organic Market - Uptown #261,5411,GROCERY_STORES,USA,ACQ74154390,9040613.87,LOW,2025-10-22T15:37:13.145309
MER69674904,Care Doctors - Avenue #262,8011,DOCTORS,USA,ACQ13088456,5546622.68,LOW,2025-10-22T15:37:13.145312
MER33952343,Beauty Spot - Uptown #263,7230,BEAUTY_SALONS,USA,ACQ16134854,1419864.28,LOW,2025-10-22T15:37:13.145315
MER37958153,Tech Solutions - South #264,5045,COMPUTERS,USA,ACQ13088456,1233834.01,LOW,2025-10-22T15:37:13.145317
MER69707011,Mega Store - Street #265,5311,DEPARTMENT_STORES,USA,ACQ59328743,631419.81,MEDIUM,2025-10-22T15:37:13.145320
MER66457642,Asian Fusion - Center #266,5812,RESTAURANTS,USA,ACQ73223827,570138.62,LOW,2025-10-22T15:37:13.145322
MER56574239,Medical Center - West End #267,8011,DOCTORS,USA,ACQ19092335,955006.62,MEDIUM,2025-10-22T15:37:13.145325
MER71171285,Corner Tavern - Plaza #268,5813,BARS_TAVERNS,USA,ACQ16134854,4994929.53,LOW,2025-10-22T15:37:13.145328
MER89819619,Rapid Rail - West End #269,4111,LOCAL_TRANSIT,USA,ACQ39836388,2546742.99,LOW,2025-10-22T15:37:13.145330
MER16390263,Movie House - Mall #270,7832,MOVIE_THEATERS,USA,ACQ16364440,2853581.60,LOW,2025-10-22T15:37:13.145333
MER76184088,Film Center - South #271,7832,MOVIE_THEATERS,USA,ACQ86667273,6284347.57,HIGH,2025-10-22T15:37:13.145336
MER61253762,The Pub - Street #272,5813,BARS_TAVERNS,USA,ACQ13413916,8975710.58,LOW,2025-10-22T15:37:13.145339
MER28297504,Sports Center - Street #273,7941,SPORTS_RECREATION,USA,ACQ19092335,6084484.09,LOW,2025-10-22T15:37:13.145342
MER63878808,Rapid Rail - Center #274,4111,LOCAL_TRANSIT,USA,ACQ68206259,4535095.60,LOW,2025-10-22T15:37:13.145344
MER40679208,Shoe Palace - South #275,5661,SHOE_STORES,USA,ACQ74154390,1068791.45,HIGH,2025-10-22T15:37:13.145347
MER18616986,Quick Bites - Avenue #276,5814,FAST_FOOD,USA,ACQ42686261,1056163.02,LOW,2025-10-22T15:37:13.145350
MER14101993,Electronics Plus - Avenue #277,5732,ELECTRONICS,USA,ACQ39208847,8994870.39,LOW,2025-10-22T15:37:13.145353
MER88049215,Cinema Palace - Uptown #278,7832,MOVIE_THEATERS,USA,ACQ59328743,3742124.90,LOW,2025-10-22T15:37:13.145356
MER67233039,Fresh Market - North #279,5411,GROCERY_STORES,USA,ACQ97463686,8667634.55,LOW,2025-10-22T15:37:13.145359
MER67671066,Organic Market - Mall #280,5411,GROCERY_STORES,USA,ACQ99516240,9855369.66,MEDIUM,2025-10-22T15:37:13.145362
MER87133155,Health Drugs - North #281,5912,DRUG_STORES,USA,ACQ10563009,5690244.41,LOW,2025-10-22T15:37:13.145364
MER71441702,Tech Solutions - Street #282,5045,COMPUTERS,USA,ACQ51737079,4804015.59,HIGH,2025-10-22T15:37:13.145367
MER78124578,Luxury Suites - West End #283,7011,HOTELS_MOTELS,USA,ACQ59328743,9387556.29,MEDIUM,2025-10-22T15:37:13.145370
MER92395522,The Pub - South #284,5813,BARS_TAVERNS,USA,ACQ93095511,3041218.08,MEDIUM,2025-10-22T15:37:13.145373
MER58505123,Health Clinic - South #285,8011,DOCTORS,USA,ACQ27025684,4361318.95,LOW,2025-10-22T15:37:13.145376
MER66540777,Corner Tavern - Avenue #286,5813,BARS_TAVERNS,USA,ACQ43200820,457090.32,LOW,2025-10-22T15:37:13.145379
MER64227768,Active Life - South #287,7941,SPORTS_RECREATION,USA,ACQ92975636,6967953.74,MEDIUM,2025-10-22T15:37:13.145382
MER63474355,Highway Stop - Mall #288,5541,GAS_STATIONS,USA,ACQ83195410,8850276.15,HIGH,2025-10-22T15:37:13.145384
MER31977954,Value Foods - Street #289,5411,GROCERY_STORES,USA,ACQ77550151,7933194.00,MEDIUM,2025-10-22T15:37:13.145387
MER12683297,Fitness Club - Plaza #290,7941,SPORTS_RECREATION,USA,ACQ83195410,1532802.99,MEDIUM,2025-10-22T15:37:13.145390
MER92644211,Express Airways - Uptown #291,4511,AIRLINES,USA,ACQ13413916,5432113.19,LOW,2025-10-22T15:37:13.145393
MER71208167,Library Shop - West End #292,5942,BOOKSTORES,USA,ACQ73223827,1525616.40,LOW,2025-10-22T15:37:13.145396
MER35287022,Organic Market - North #293,5411,GROCERY_STORES,USA,ACQ46142670,1997361.63,LOW,2025-10-22T15:37:13.145399
MER95516974,Comfort Shoes - Downtown #294,5661,SHOE_STORES,USA,ACQ73223827,3052890.48,LOW,2025-10-22T15:37:13.145402
MER39153627,Tech Solutions - North #295,5045,COMPUTERS,USA,ACQ68206259,3236615.84,HIGH,2025-10-22T15:37:13.145404
MER44959847,Electronics Plus - East Side #296,5732,ELECTRONICS,USA,ACQ84722524,4510192.92,MEDIUM,2025-10-22T15:37:13.145407
MER55293267,Grand Hotel - Mall #297,7011,HOTELS_MOTELS,USA,ACQ13413916,860528.85,LOW,2025-10-22T15:37:13.145410
MER91573069,Film Center - North #298,7832,MOVIE_THEATERS,USA,ACQ87093960,5365128.15,LOW,2025-10-22T15:37:13.145413
MER88127257,Flower Shop - Uptown #299,5193,FLORISTS,USA,ACQ45685814,2191719.80,LOW,2025-10-22T15:37:13.145415
MER77033379,PC Store - South #300,5045,COMPUTERS,USA,ACQ57526833,2959220.06,LOW,2025-10-22T15:37:13.145418
MER44953906,Grand Hotel - Uptown #301,7011,HOTELS_MOTELS,USA,ACQ73223827,9804987.91,LOW,2025-10-22T15:37:13.145421
MER84884914,Rapid Rail - South #302,4111,LOCAL_TRANSIT,USA,ACQ99516240,200735.60,LOW,2025-10-22T15:37:13.145425
MER85867725,General Store - Square #303,5999,MISC_RETAIL,USA,ACQ86806618,1477240.32,LOW,2025-10-22T15:37:13.145428
MER85250791,Fresh Market - Center #304,5411,GROCERY_STORES,USA,ACQ21580031,3639709.19,LOW,2025-10-22T15:37:13.145431
MER56554027,Fresh Market - Avenue #305,5411,GROCERY_STORES,USA,ACQ45685814,9290467.59,HIGH,2025-10-22T15:37:13.145434
MER31642547,General Store - East Side #306,5999,MISC_RETAIL,USA,ACQ15607873,1242919.10,HIGH,2025-10-22T15:37:13.145437
MER70181046,Metro Transit - West End #307,4111,LOCAL_TRANSIT,USA,ACQ11966938,1485933.50,MEDIUM,2025-10-22T15:37:13.145440
MER16957732,Tech World - East Side #308,5732,ELECTRONICS,USA,ACQ55924309,3603030.62,MEDIUM,2025-10-22T15:37:13.145443
MER54666508,Glamour Salon - Uptown #309,7230,BEAUTY_SALONS,USA,ACQ37193460,4027245.38,LOW,2025-10-22T15:37:13.145445
MER29551908,Medical Center - Mall #310,8011,DOCTORS,USA,ACQ26762752,3715818.54,LOW,2025-10-22T15:37:13.145449
MER14837316,Tech Solutions - Avenue #311,5045,COMPUTERS,USA,ACQ85091521,8835448.00,MEDIUM,2025-10-22T15:37:13.145451
MER39067530,Tech World - Avenue #312,5732,ELECTRONICS,USA,ACQ39208847,6136417.71,MEDIUM,2025-10-22T15:37:13.145454
MER26955610,Asian Fusion - Mall #313,5812,RESTAURANTS,USA,ACQ13088456,3794761.83,MEDIUM,2025-10-22T15:37:13.145457
MER36660083,Comfort Shoes - East Side #314,5661,SHOE_STORES,USA,ACQ73223827,3440931.89,MEDIUM,2025-10-22T15:37:13.145460
MER12234634,Organic Market - Plaza #315,5411,GROCERY_STORES,USA,ACQ74171756,8756046.65,LOW,2025-10-22T15:37:13.145462
MER73799392,Burger Joint - South #316,5814,FAST_FOOD,USA,ACQ87709603,5471968.74,LOW,2025-10-22T15:37:13.145465
MER49621827,Italian Kitchen - West End #317,5812,RESTAURANTS,USA,ACQ89360629,3491051.44,MEDIUM,2025-10-22T15:37:13.145468
MER52394514,Quick Bites - North #318,5814,FAST_FOOD,USA,ACQ98849091,3261012.40,HIGH,2025-10-22T15:37:13.145471
MER83759657,Sports Center - Mall #319,7941,SPORTS_RECREATION,USA,ACQ23920854,7106827.19,MEDIUM,2025-10-22T15:37:13.145474
MER15669113,Express Airways - Square #320,4511,AIRLINES,USA,ACQ55924309,1150569.01,LOW,2025-10-22T15:37:13.145476
MER66546415,Express Gas - East Side #321,5541,GAS_STATIONS,USA,ACQ16786748,7671394.05,LOW,2025-10-22T15:37:13.145479
MER82331921,Computer World - Uptown #322,5045,COMPUTERS,USA,ACQ59328743,8673093.61,HIGH,2025-10-22T15:37:13.145482
MER64574807,Electronics Plus - Square #323,5732,ELECTRONICS,USA,ACQ98776980,9483048.77,LOW,2025-10-22T15:37:13.145485
MER20091956,Shoe Palace - Avenue #324,5661,SHOE_STORES,USA,ACQ85091521,6243866.06,LOW,2025-10-22T15:37:13.145488
MER76271262,Petal Palace - Mall #325,5193,FLORISTS,USA,ACQ16364440,7085159.65,LOW,2025-10-22T15:37:13.145490
MER75331457,Bloom Garden - South #326,5193,FLORISTS,USA,ACQ65324468,3270030.89,LOW,2025-10-22T15:37:13.145493
MER59470985,Active Life - Avenue #327,7941,SPORTS_RECREATION,USA,ACQ39208847,4885887.55,LOW,2025-10-22T15:37:13.145496
MER69833403,Global Air - West End #328,4511,AIRLINES,USA,ACQ39836388,9213042.75,MEDIUM,2025-10-22T15:37:13.145499
MER31946639,Everything Plus - West End #329,5999,MISC_RETAIL,USA,ACQ98849091,2003688.75,MEDIUM,2025-10-22T15:37:13.145501
MER53877708,Fast Eats - North #330,5814,FAST_FOOD,USA,ACQ13088456,8696470.26,MEDIUM,2025-10-22T15:37:13.145504
MER61402202,Cinema Palace - East Side #331,7832,MOVIE_THEATERS,USA,ACQ87093960,8568299.50,MEDIUM,2025-10-22T15:37:13.145507
MER96470547,PC Store - Street #332,5045,COMPUTERS,USA,ACQ93095511,3047859.08,MEDIUM,2025-10-22T15:37:13.145510
MER55847362,Cinema Palace - Street #333,7832,MOVIE_THEATERS,USA,ACQ42686261,9194495.40,MEDIUM,2025-10-22T15:37:13.145513
MER61814393,Tech Solutions - Center #334,5045,COMPUTERS,USA,ACQ59328743,1150970.68,LOW,2025-10-22T15:37:13.145515
MER72718487,Shoe Palace - West End #335,5661,SHOE_STORES,USA,ACQ75850566,9255398.09,HIGH,2025-10-22T15:37:13.145518
MER95502596,Quick Meds - South #336,5912,DRUG_STORES,USA,ACQ63601601,606073.36,LOW,2025-10-22T15:37:13.145521
MER15465890,Family Department - Mall #337,5311,DEPARTMENT_STORES,USA,ACQ11966938,947262.32,LOW,2025-10-22T15:37:13.145524
MER79400374,Movie House - Downtown #338,7832,MOVIE_THEATERS,USA,ACQ59401973,4102889.93,LOW,2025-10-22T15:37:13.145527
MER90817526,Burger Joint - West End #339,5814,FAST_FOOD,USA,ACQ59328743,9781776.83,LOW,2025-10-22T15:37:13.145530
MER46606785,Variety Shop - West End #340,5999,MISC_RETAIL,USA,ACQ87709603,7728912.56,HIGH,2025-10-22T15:37:13.145534
MER50919987,Hair Studio - Square #341,7230,BEAUTY_SALONS,USA,ACQ13088456,6166053.65,MEDIUM,2025-10-22T15:37:13.145537
MER16128563,Bloom Garden - Square #342,5193,FLORISTS,USA,ACQ88698588,1455350.13,LOW,2025-10-22T15:37:13.145539
MER98096970,Corner Tavern - Mall #343,5813,BARS_TAVERNS,USA,ACQ86806618,5390292.32,LOW,2025-10-22T15:37:13.145542
MER17945419,Tech Solutions - Mall #344,5045,COMPUTERS,USA,ACQ95206264,6803518.72,MEDIUM,2025-10-22T15:37:13.145545
MER46677686,Footwear Express - South #345,5661,SHOE_STORES,USA,ACQ86806618,3967550.46,LOW,2025-10-22T15:37:13.145548
MER61256869,Petal Palace - East Side #346,5193,FLORISTS,USA,ACQ98776980,2682403.05,LOW,2025-10-22T15:37:13.145551
MER98142450,Steakhouse - Mall #347,5812,RESTAURANTS,USA,ACQ45308441,5348860.91,LOW,2025-10-22T15:37:13.145553
MER99250162,Organic Market - Center #348,5411,GROCERY_STORES,USA,ACQ23062126,9054861.09,HIGH,2025-10-22T15:37:13.145556
MER21500085,Care Doctors - West End #349,8011,DOCTORS,USA,ACQ73223827,1173014.10,MEDIUM,2025-10-22T15:37:13.145559
MER28616188,Burger Joint - Center #350,5814,FAST_FOOD,USA,ACQ15607873,8849509.60,HIGH,2025-10-22T15:37:13.145563
MER82177986,Beauty Spot - Mall #351,7230,BEAUTY_SALONS,USA,ACQ26762752,804118.51,LOW,2025-10-22T15:37:13.145566
MER65928732,Family Department - South #352,5311,DEPARTMENT_STORES,USA,ACQ68295546,1263829.99,LOW,2025-10-22T15:37:13.145569
MER81548996,City Bus - Mall #353,4111,LOCAL_TRANSIT,USA,ACQ86806618,7047566.90,LOW,2025-10-22T15:37:13.145572
MER18218242,Metro Transit - Avenue #354,4111,LOCAL_TRANSIT,USA,ACQ88698588,146082.16,MEDIUM,2025-10-22T15:37:13.145575
MER20865188,Gadget Store - Uptown #355,5732,ELECTRONICS,USA,ACQ16364440,2611257.87,MEDIUM,2025-10-22T15:37:13.145578
MER18507619,Sports Bar - Uptown #356,5813,BARS_TAVERNS,USA,ACQ55924309,2984385.72,LOW,2025-10-22T15:37:13.145581
MER38741617,Petal Palace - Mall #357,5193,FLORISTS,USA,ACQ19092335,4752776.63,LOW,2025-10-22T15:37:13.145583
MER81380761,Flower Shop - Center #358,5193,FLORISTS,USA,ACQ99516240,4879003.64,LOW,2025-10-22T15:37:13.145586
MER82035586,Film Center - Center #359,7832,MOVIE_THEATERS,USA,ACQ87093960,760595.20,LOW,2025-10-22T15:37:13.145589
MER68012677,Sports Bar - South #360,5813,BARS_TAVERNS,USA,ACQ13088456,1402097.38,HIGH,2025-10-22T15:37:13.145592
MER54155346,Quick Meds - Avenue #361,5912,DRUG_STORES,USA,ACQ87305838,3642161.78,LOW,2025-10-22T15:37:13.145595
MER20961027,The Bistro - South #362,5812,RESTAURANTS,USA,ACQ42686261,6771737.13,LOW,2025-10-22T15:37:13.145597
MER43591686,Corner Tavern - Square #363,5813,BARS_TAVERNS,USA,ACQ34991824,4138231.64,LOW,2025-10-22T15:37:13.145602
MER90634136,Sports Bar - Mall #364,5813,BARS_TAVERNS,USA,ACQ55924309,3049344.20,HIGH,2025-10-22T15:37:13.145604
MER92840416,Movie House - Mall #365,7832,MOVIE_THEATERS,USA,ACQ16364440,1160615.72,LOW,2025-10-22T15:37:13.145607
MER42391958,Express Airways - Uptown #366,4511,AIRLINES,USA,ACQ59422062,1322293.19,LOW,2025-10-22T15:37:13.145610
MER64254708,PC Store - Downtown #367,5045,COMPUTERS,USA,ACQ10563009,6002900.90,MEDIUM,2025-10-22T15:37:13.145613
MER23308237,Corner Tavern - Mall #368,5813,BARS_TAVERNS,USA,ACQ47827007,7255231.91,LOW,2025-10-22T15:37:13.145616
MER43373230,PC Store - Avenue #369,5045,COMPUTERS,USA,ACQ16134854,4326223.17,LOW,2025-10-22T15:37:13.145618
MER45253341,Super Mart - Uptown #370,5411,GROCERY_STORES,USA,ACQ74171756,7932576.08,LOW,2025-10-22T15:37:13.145621
MER40513110,Luxury Suites - Mall #371,7011,HOTELS_MOTELS,USA,ACQ17047272,6532579.27,MEDIUM,2025-10-22T15:37:13.145624
MER15041401,Express Airways - North #372,4511,AIRLINES,USA,ACQ67044521,1523070.13,HIGH,2025-10-22T15:37:13.145627
MER66911973,Care Doctors - Uptown #373,8011,DOCTORS,USA,ACQ27025684,3439114.33,HIGH,2025-10-22T15:37:13.145629
MER74041591,Express Gas - Street #374,5541,GAS_STATIONS,USA,ACQ77184510,7114446.98,LOW,2025-10-22T15:37:13.145632
MER76207101,Book Haven - Mall #375,5942,BOOKSTORES,USA,ACQ13088456,7267631.44,LOW,2025-10-22T15:37:13.145635
MER94139575,Rapid Rail - Square #376,4111,LOCAL_TRANSIT,USA,ACQ59401973,788187.78,LOW,2025-10-22T15:37:13.145638
MER26265564,Fitness Club - Mall #377,7941,SPORTS_RECREATION,USA,ACQ23920854,6733529.15,HIGH,2025-10-22T15:37:13.145641
MER97479199,Sports Center - Uptown #378,7941,SPORTS_RECREATION,USA,ACQ16364440,6665987.50,LOW,2025-10-22T15:37:13.145643
MER63892375,Petal Palace - Center #379,5193,FLORISTS,USA,ACQ45308441,5649961.72,LOW,2025-10-22T15:37:13.145646
MER36813168,The Bistro - Downtown #380,5812,RESTAURANTS,USA,ACQ13413916,534427.50,LOW,2025-10-22T15:37:13.145650
MER66018841,Petal Palace - Uptown #381,5193,FLORISTS,USA,ACQ51737079,6477703.06,LOW,2025-10-22T15:37:13.145653
MER84835416,Luxury Suites - Avenue #382,7011,HOTELS_MOTELS,USA,ACQ45685814,5283057.21,LOW,2025-10-22T15:37:13.145656
MER29424048,Sports Center - Street #383,7941,SPORTS_RECREATION,USA,ACQ59401973,6162848.87,HIGH,2025-10-22T15:37:13.145659
MER32778593,Book Haven - Plaza #384,5942,BOOKSTORES,USA,ACQ95206264,7028179.99,LOW,2025-10-22T15:37:13.145661
MER35483230,Footwear Express - Avenue #385,5661,SHOE_STORES,USA,ACQ19092335,4321611.05,HIGH,2025-10-22T15:37:13.145664
MER46943022,Sky Airlines - Avenue #386,4511,AIRLINES,USA,ACQ11966938,3497085.70,LOW,2025-10-22T15:37:13.145667
MER82843453,Flower Shop - Square #387,5193,FLORISTS,USA,ACQ55924309,7640089.30,MEDIUM,2025-10-22T15:37:13.145670
MER89760446,Library Shop - Square #388,5942,BOOKSTORES,USA,ACQ75850566,9679251.38,LOW,2025-10-22T15:37:13.145673
MER98328455,Fitness Club - North #389,7941,SPORTS_RECREATION,USA,ACQ14812868,7460392.68,HIGH,2025-10-22T15:37:13.145676
MER19661091,Gadget Store - Uptown #390,5732,ELECTRONICS,USA,ACQ83431757,844042.19,MEDIUM,2025-10-22T15:37:13.145678
MER72074323,Quick Bites - Street #391,5814,FAST_FOOD,USA,ACQ84731635,235486.64,LOW,2025-10-22T15:37:13.145681
MER74458146,Budget Inn - Square #392,7011,HOTELS_MOTELS,USA,ACQ93095511,2521122.04,LOW,2025-10-22T15:37:13.145684
MER49268460,Everything Plus - Uptown #393,5999,MISC_RETAIL,USA,ACQ59422062,1053997.81,LOW,2025-10-22T15:37:13.145687
MER57570798,Medical Center - Downtown #394,8011,DOCTORS,USA,ACQ93095511,2675007.57,LOW,2025-10-22T15:37:13.145689
MER54553760,Movie House - North #395,7832,MOVIE_THEATERS,USA,ACQ59328743,184920.31,LOW,2025-10-22T15:37:13.145692
MER34438902,PC Store - Square #396,5045,COMPUTERS,USA,ACQ23796684,1767201.08,MEDIUM,2025-10-22T15:37:13.145695
MER38399645,PC Store - Mall #397,5045,COMPUTERS,USA,ACQ59102917,5079156.78,HIGH,2025-10-22T15:37:13.145698
MER74661731,Global Air - Square #398,4511,AIRLINES,USA,ACQ97463686,3100054.87,LOW,2025-10-22T15:37:13.145701
MER74075690,Comfort Shoes - Avenue #399,5661,SHOE_STORES,USA,ACQ75850566,8531158.95,LOW,2025-10-22T15:37:13.145704
MER46544448,The Pub - Street #400,5813,BARS_TAVERNS,USA,ACQ37193460,9076424.11,HIGH,2025-10-22T15:37:13.145707
MER92709471,PC Store - Plaza #401,5045,COMPUTERS,USA,ACQ99516240,7246487.23,LOW,2025-10-22T15:37:13.145709
MER51931076,Mega Store - Plaza #402,5311,DEPARTMENT_STORES,USA,ACQ55914095,9580118.03,MEDIUM,2025-10-22T15:37:13.145713
