match_id,customer_id,product_id,similarity_score,recommendation_type,match_date,clicked,purchased,recommendation_context
MATCH_010840,49110,P000544,0.6060,style_based,2025-09-28 14:13:08.745212,t,t,homepage_recommendations
MATCH_054197,40483,P000033,0.6060,style_based,2025-09-28 14:12:27.061514,t,t,homepage_recommendations
MATCH_058632,27747,P000602,0.6060,style_based,2025-09-28 14:11:06.789492,t,t,homepage_recommendations
MATCH_091594,49667,P000478,0.6060,style_based,2025-09-28 14:08:44.978018,t,t,homepage_recommendations
MATCH_093217,38105,P000322,0.6060,style_based,2025-09-28 14:07:49.54944,t,t,homepage_recommendations
MATCH_064235,36673,P000267,0.6060,style_based,2025-09-28 14:02:19.687346,t,t,homepage_recommendations
MATCH_027394,15256,P000478,0.6060,style_based,2025-09-28 14:02:18.665006,t,t,homepage_recommendations
MATCH_039560,21000,P000420,0.6060,style_based,2025-09-28 14:01:51.403427,t,t,homepage_recommendations
MATCH_033058,25852,P000147,0.6060,style_based,2025-09-28 14:01:15.723511,t,t,homepage_recommendations
MATCH_088171,33066,P000706,0.6060,style_based,2025-09-28 14:01:01.878513,t,t,homepage_recommendations
MATCH_081605,12238,P000299,0.6060,style_based,2025-09-28 14:00:01.46301,t,t,homepage_recommendations
MATCH_091187,40159,P000356,0.6060,style_based,2025-09-28 13:58:31.731516,t,t,homepage_recommendations
MATCH_074926,3602,P000625,0.6060,style_based,2025-09-28 13:55:42.662663,t,t,homepage_recommendations
MATCH_041963,20339,P000688,0.6060,style_based,2025-09-28 13:54:46.745973,t,t,homepage_recommendations
MATCH_031234,419,P000557,0.6060,style_based,2025-09-28 13:54:42.727114,t,t,homepage_recommendations
MATCH_049707,34381,P000695,0.6060,style_based,2025-09-28 13:53:49.862026,t,t,homepage_recommendations
MATCH_045502,27091,P000087,0.6060,style_based,2025-09-28 13:52:30.213761,t,t,homepage_recommendations
MATCH_036838,49771,P000252,0.6060,style_based,2025-09-28 13:52:16.408808,t,t,homepage_recommendations
MATCH_099888,30428,P000535,0.6060,style_based,2025-09-28 13:51:50.719634,t,t,homepage_recommendations
MATCH_062971,23774,P000706,0.6060,style_based,2025-09-28 13:51:33.36444,t,t,homepage_recommendations
MATCH_055404,4186,P000437,0.6060,style_based,2025-09-28 13:51:15.949716,t,t,homepage_recommendations
MATCH_084615,30557,P000476,0.6060,style_based,2025-09-28 13:49:25.742245,t,t,homepage_recommendations
MATCH_060249,36434,P000047,0.6060,style_based,2025-09-28 13:47:36.500045,t,t,homepage_recommendations
MATCH_069615,13491,P000476,0.6060,style_based,2025-09-28 13:45:36.858944,t,t,homepage_recommendations
MATCH_058452,1115,P000136,0.6060,style_based,2025-09-28 13:44:50.322509,t,t,homepage_recommendations
MATCH_008604,49493,P000437,0.6060,style_based,2025-09-28 13:42:15.069094,t,t,homepage_recommendations
MATCH_089157,37194,P000594,0.6060,style_based,2025-09-28 13:42:07.597598,t,t,homepage_recommendations
MATCH_054438,5393,P000252,0.6060,style_based,2025-09-28 13:41:49.269792,t,t,homepage_recommendations
MATCH_070833,49320,P000176,0.6060,style_based,2025-09-28 13:38:26.362867,t,t,homepage_recommendations
MATCH_010444,20662,P000498,0.6060,style_based,2025-09-28 13:35:42.186464,t,t,homepage_recommendations
MATCH_013128,29619,P000680,0.6060,style_based,2025-09-28 13:35:41.785279,t,t,homepage_recommendations
MATCH_023949,48038,P000047,0.6060,style_based,2025-09-28 13:34:47.582743,t,t,homepage_recommendations
MATCH_086768,546,P000314,0.6060,style_based,2025-09-28 13:33:34.027664,t,t,homepage_recommendations
MATCH_059070,41303,P000180,0.6060,style_based,2025-09-28 13:33:28.990345,t,t,homepage_recommendations
MATCH_098287,32019,P000356,0.6060,style_based,2025-09-28 13:33:11.671741,t,t,homepage_recommendations
MATCH_061052,27052,P000136,0.6060,style_based,2025-09-28 13:32:16.56783,t,t,homepage_recommendations
MATCH_039203,5967,P000278,0.6060,style_based,2025-09-28 13:31:16.438698,t,t,homepage_recommendations
MATCH_077442,17414,P000585,0.6060,style_based,2025-09-28 13:28:39.97006,t,t,homepage_recommendations
MATCH_033227,37659,P000270,0.6060,style_based,2025-09-28 13:21:11.625209,t,t,homepage_recommendations
MATCH_008639,49493,P000496,0.6060,style_based,2025-09-28 13:13:19.543113,t,t,homepage_recommendations
MATCH_003034,19296,P000557,0.6060,style_based,2025-09-28 13:12:03.583497,t,t,homepage_recommendations
MATCH_097277,27074,P000329,0.6060,style_based,2025-09-28 13:10:09.582995,t,t,homepage_recommendations
MATCH_001148,42501,P000597,0.6060,style_based,2025-09-28 13:09:29.439561,t,t,homepage_recommendations
MATCH_066226,42369,P000625,0.6060,style_based,2025-09-28 13:08:23.51523,t,t,homepage_recommendations
MATCH_001940,13277,P000544,0.6060,style_based,2025-09-28 13:08:12.780592,t,t,homepage_recommendations
MATCH_051673,12220,P000343,0.6060,style_based,2025-09-28 13:06:31.735903,t,t,homepage_recommendations
MATCH_071963,1942,P000688,0.6060,style_based,2025-09-28 13:05:08.907934,t,t,homepage_recommendations
MATCH_074815,7519,P000476,0.6060,style_based,2025-09-28 13:03:23.676045,t,t,homepage_recommendations
MATCH_009630,15144,P000036,0.6060,style_based,2025-09-28 13:02:48.066346,t,t,homepage_recommendations
MATCH_090643,14259,P000500,0.6060,style_based,2025-09-28 13:02:01.836731,t,t,homepage_recommendations
MATCH_042603,20411,P000278,0.6060,style_based,2025-09-28 13:00:10.42569,t,t,homepage_recommendations
MATCH_040863,48416,P000688,0.6060,style_based,2025-09-28 12:57:22.544339,t,t,homepage_recommendations
MATCH_046151,22901,P000707,0.6060,style_based,2025-09-28 12:56:56.820766,t,t,homepage_recommendations
MATCH_079171,17146,P000706,0.6060,style_based,2025-09-28 12:56:34.623187,t,t,homepage_recommendations
MATCH_067442,22411,P000585,0.6060,style_based,2025-09-28 12:55:55.5765,t,t,homepage_recommendations
MATCH_088315,41511,P000476,0.6060,style_based,2025-09-28 12:55:35.275382,t,t,homepage_recommendations
MATCH_053635,43242,P000267,0.6060,style_based,2025-09-28 12:52:57.713733,t,t,homepage_recommendations
MATCH_093591,17045,P000655,0.6060,style_based,2025-09-28 12:52:44.597533,t,t,homepage_recommendations
MATCH_025323,6620,P000326,0.6060,style_based,2025-09-28 12:52:32.567053,t,t,homepage_recommendations
MATCH_054697,22315,P000033,0.6060,style_based,2025-09-28 12:52:25.940188,t,t,homepage_recommendations
MATCH_054062,37543,P000132,0.6060,style_based,2025-09-28 12:51:39.869167,t,t,homepage_recommendations
MATCH_045532,27091,P000602,0.6060,style_based,2025-09-28 12:48:56.857795,t,t,homepage_recommendations
MATCH_093374,28884,P000696,0.6060,style_based,2025-09-28 12:46:06.806542,t,t,homepage_recommendations
MATCH_041689,33934,P000338,0.6060,style_based,2025-09-28 12:42:50.835864,t,t,homepage_recommendations
MATCH_059357,29779,P000594,0.6060,style_based,2025-09-28 12:42:20.089186,t,t,homepage_recommendations
MATCH_094205,42232,P000299,0.6060,style_based,2025-09-28 12:40:59.821835,t,t,homepage_recommendations
MATCH_047671,32261,P000706,0.6060,style_based,2025-09-28 12:40:52.155586,t,t,homepage_recommendations
MATCH_024365,27653,P000225,0.6060,style_based,2025-09-28 12:40:48.444107,t,t,homepage_recommendations
MATCH_086113,4972,P000621,0.6060,style_based,2025-09-28 12:39:26.102161,t,t,homepage_recommendations
MATCH_014420,15280,P000289,0.6060,style_based,2025-09-28 12:37:48.443613,t,t,homepage_recommendations
MATCH_020264,24781,P000536,0.6060,style_based,2025-09-28 12:36:45.0169,t,t,homepage_recommendations
MATCH_037897,26417,P000033,0.6060,style_based,2025-09-28 12:33:21.021503,t,t,homepage_recommendations
MATCH_083867,15612,P000700,0.6060,style_based,2025-09-28 12:32:46.550855,t,t,homepage_recommendations
MATCH_012085,46511,P000288,0.6060,style_based,2025-09-28 12:28:36.311247,t,t,homepage_recommendations
MATCH_020247,24781,P000328,0.6060,style_based,2025-09-28 12:27:14.752291,t,t,homepage_recommendations
MATCH_020680,36865,P000298,0.6060,style_based,2025-09-28 12:25:40.500816,t,t,homepage_recommendations
MATCH_034195,38855,P000582,0.6060,style_based,2025-09-28 12:25:11.017533,t,t,homepage_recommendations
MATCH_049444,49148,P000498,0.6060,style_based,2025-09-28 12:23:12.542426,t,t,homepage_recommendations
MATCH_030623,31393,P000326,0.6060,style_based,2025-09-28 12:22:24.314593,t,t,homepage_recommendations
MATCH_066887,49554,P000356,0.6060,style_based,2025-09-28 12:19:21.350277,t,t,homepage_recommendations
MATCH_072860,46452,P000420,0.6060,style_based,2025-09-28 12:19:13.470843,t,t,homepage_recommendations
MATCH_039752,45823,P000136,0.6060,style_based,2025-09-28 12:17:05.458724,t,t,homepage_recommendations
MATCH_038484,1699,P000649,0.6060,style_based,2025-09-28 12:16:58.871328,t,t,homepage_recommendations
MATCH_024934,20501,P000557,0.6060,style_based,2025-09-28 12:16:49.868018,t,t,homepage_recommendations
MATCH_083743,3894,P000500,0.6060,style_based,2025-09-28 12:15:45.081704,t,t,homepage_recommendations
MATCH_096645,32516,P000657,0.6060,style_based,2025-09-28 12:13:18.251614,t,t,homepage_recommendations
MATCH_027718,42570,P000458,0.6060,style_based,2025-09-28 12:13:18.045068,t,t,homepage_recommendations
MATCH_001840,13180,P000544,0.6060,style_based,2025-09-28 12:13:08.776611,t,t,homepage_recommendations
MATCH_023501,46585,P000351,0.6060,style_based,2025-09-28 12:12:17.908681,t,t,homepage_recommendations
MATCH_069956,22605,P000550,0.6060,style_based,2025-09-28 12:11:31.802203,t,t,homepage_recommendations
MATCH_071390,33667,P000454,0.6060,style_based,2025-09-28 12:07:00.320044,t,t,homepage_recommendations
MATCH_036754,44429,P000506,0.6060,style_based,2025-09-28 12:04:36.918269,t,t,homepage_recommendations
MATCH_062891,20154,P000655,0.6060,style_based,2025-09-28 12:04:18.23423,t,t,homepage_recommendations
MATCH_079660,25709,P000420,0.6060,style_based,2025-09-28 12:03:55.395805,t,t,homepage_recommendations
MATCH_009187,44772,P000356,0.6060,style_based,2025-09-28 12:01:33.72054,t,t,homepage_recommendations
MATCH_064059,24447,P000389,0.6060,style_based,2025-09-28 12:00:09.341543,t,t,homepage_recommendations
MATCH_000731,16410,P000474,0.6060,style_based,2025-09-28 11:58:41.188797,t,t,homepage_recommendations
MATCH_046216,2913,P000473,0.6060,style_based,2025-09-28 11:57:16.596634,t,t,homepage_recommendations
MATCH_097416,29488,P000473,0.6060,style_based,2025-09-28 11:56:11.47762,t,t,homepage_recommendations
MATCH_076867,2957,P000700,0.6060,style_based,2025-09-28 11:54:52.546777,t,t,homepage_recommendations
MATCH_023996,48038,P000118,0.6060,style_based,2025-09-28 11:52:32.998487,t,t,homepage_recommendations
MATCH_022682,42246,P000402,0.6060,style_based,2025-09-28 11:48:31.862628,t,t,homepage_recommendations
MATCH_061712,24208,P000501,0.6060,style_based,2025-09-28 11:47:54.132126,t,t,homepage_recommendations
MATCH_027796,42570,P000118,0.6060,style_based,2025-09-28 11:47:05.794572,t,t,homepage_recommendations
MATCH_029148,966,P000597,0.6060,style_based,2025-09-28 11:46:27.58362,t,t,homepage_recommendations
MATCH_001070,6249,P000180,0.6060,style_based,2025-09-28 11:44:00.50367,t,t,homepage_recommendations
MATCH_000818,1191,P000458,0.6060,style_based,2025-09-28 11:43:52.274785,t,t,homepage_recommendations
MATCH_025031,35846,P000474,0.6070,style_based,2025-09-28 11:41:13.375838,t,t,homepage_recommendations
MATCH_005461,33523,P000561,0.6070,style_based,2025-09-28 11:41:04.733226,t,t,homepage_recommendations
MATCH_029785,48493,P000288,0.6070,style_based,2025-09-28 11:40:52.226776,t,t,homepage_recommendations
MATCH_002800,33847,P000388,0.6070,style_based,2025-09-28 11:40:48.727302,t,t,homepage_recommendations
MATCH_000790,16410,P000454,0.6070,style_based,2025-09-28 11:39:03.816564,t,t,homepage_recommendations
MATCH_012538,1835,P000252,0.6070,style_based,2025-09-28 11:34:39.466229,t,t,homepage_recommendations
MATCH_051703,44211,P000278,0.6070,style_based,2025-09-28 11:34:30.760238,t,t,homepage_recommendations
MATCH_067597,18885,P000033,0.6070,style_based,2025-09-28 11:33:01.855223,t,t,homepage_recommendations
MATCH_035070,4939,P000180,0.6070,style_based,2025-09-28 11:32:27.484601,t,t,homepage_recommendations
MATCH_066556,35873,P000550,0.6070,style_based,2025-09-28 11:30:43.276867,t,t,homepage_recommendations
MATCH_067527,18885,P000270,0.6070,style_based,2025-09-28 11:29:42.291838,t,t,homepage_recommendations
MATCH_022520,33191,P000289,0.6070,style_based,2025-09-28 11:27:32.51864,t,t,homepage_recommendations
MATCH_077475,17414,P000057,0.6070,style_based,2025-09-28 11:24:27.719167,t,t,homepage_recommendations
MATCH_010507,10116,P000695,0.6070,style_based,2025-09-28 11:23:27.325161,t,t,homepage_recommendations
MATCH_098266,32019,P000004,0.6070,style_based,2025-09-28 11:21:14.127092,t,t,homepage_recommendations
MATCH_000805,1191,P000299,0.6070,style_based,2025-09-28 11:18:57.703676,t,t,homepage_recommendations
MATCH_036455,7208,P000309,0.6070,style_based,2025-09-28 11:18:36.339451,t,t,homepage_recommendations
MATCH_007574,49836,P000696,0.6070,style_based,2025-09-28 11:16:23.193665,t,t,homepage_recommendations
MATCH_058256,2038,P000550,0.6070,style_based,2025-09-28 11:13:26.793299,t,t,homepage_recommendations
MATCH_092716,23001,P000473,0.6070,style_based,2025-09-28 11:12:06.748171,t,t,homepage_recommendations
MATCH_024542,27676,P000585,0.6070,style_based,2025-09-28 11:11:05.694318,t,t,homepage_recommendations
MATCH_065787,9980,P000356,0.6070,style_based,2025-09-28 11:10:15.007579,t,t,homepage_recommendations
MATCH_067922,39742,P000600,0.6070,style_based,2025-09-28 11:10:05.116203,t,t,homepage_recommendations
MATCH_092655,8374,P000309,0.6070,style_based,2025-09-28 11:09:28.756106,t,t,homepage_recommendations
MATCH_034404,23607,P000437,0.6070,style_based,2025-09-28 11:07:26.570097,t,t,homepage_recommendations
MATCH_052611,41220,P000140,0.6070,style_based,2025-09-28 11:05:56.49126,t,t,homepage_recommendations
MATCH_060710,27892,P000246,0.6070,style_based,2025-09-28 11:05:37.109772,t,t,homepage_recommendations
MATCH_079118,17146,P000458,0.6070,style_based,2025-09-28 11:04:15.876362,t,t,homepage_recommendations
MATCH_024897,4428,P000033,0.6070,style_based,2025-09-28 11:03:16.628003,t,t,homepage_recommendations
MATCH_015370,12784,P000180,0.6070,style_based,2025-09-28 10:57:58.239757,t,t,homepage_recommendations
MATCH_071985,1942,P000288,0.6070,style_based,2025-09-28 10:57:57.993395,t,t,homepage_recommendations
MATCH_033688,992,P000535,0.6070,style_based,2025-09-28 10:56:40.610729,t,t,homepage_recommendations
MATCH_040916,9450,P000473,0.6070,style_based,2025-09-28 10:56:08.711656,t,t,homepage_recommendations
MATCH_002293,43491,P000105,0.6070,style_based,2025-09-28 10:55:10.921204,t,t,homepage_recommendations
MATCH_070678,33819,P000303,0.6070,style_based,2025-09-28 10:54:40.916562,t,t,homepage_recommendations
MATCH_096262,10228,P000132,0.6070,style_based,2025-09-28 10:54:19.741706,t,t,homepage_recommendations
MATCH_064335,38607,P000267,0.6070,style_based,2025-09-28 10:54:17.939307,t,t,homepage_recommendations
MATCH_034978,49436,P000303,0.6070,style_based,2025-09-28 10:53:45.842894,t,t,homepage_recommendations
MATCH_056553,15226,P000677,0.6070,style_based,2025-09-28 10:52:13.51439,t,t,homepage_recommendations
MATCH_058648,27747,P000597,0.6070,style_based,2025-09-28 10:52:02.451152,t,t,homepage_recommendations
MATCH_014770,3892,P000180,0.6070,style_based,2025-09-28 10:46:25.091871,t,t,homepage_recommendations
MATCH_084088,35808,P000535,0.6070,style_based,2025-09-28 10:43:30.586933,t,t,homepage_recommendations
MATCH_035966,11380,P000004,0.6070,style_based,2025-09-28 10:42:47.06693,t,t,homepage_recommendations
MATCH_038014,40184,P000387,0.6070,style_based,2025-09-28 10:39:07.058813,t,t,homepage_recommendations
MATCH_018139,23640,P000496,0.6070,style_based,2025-09-28 10:39:02.667845,t,t,homepage_recommendations
MATCH_042954,11742,P000506,0.6070,style_based,2025-09-28 10:38:22.185323,t,t,homepage_recommendations
MATCH_011190,23916,P000454,0.6070,style_based,2025-09-28 10:37:50.901067,t,t,homepage_recommendations
MATCH_028214,35230,P000387,0.6070,style_based,2025-09-28 10:36:34.744529,t,t,homepage_recommendations
MATCH_067215,4832,P000476,0.6070,style_based,2025-09-28 10:33:57.290133,t,t,homepage_recommendations
MATCH_085523,35158,P000326,0.6070,style_based,2025-09-28 10:32:58.125531,t,t,homepage_recommendations
MATCH_041425,48618,P000005,0.6070,style_based,2025-09-28 10:31:42.20108,t,t,homepage_recommendations
MATCH_061608,40126,P000243,0.6070,style_based,2025-09-28 10:31:26.841647,t,t,homepage_recommendations
MATCH_015179,38348,P000593,0.6070,style_based,2025-09-28 10:28:14.010305,t,t,homepage_recommendations
MATCH_021824,1868,P000226,0.6070,style_based,2025-09-28 10:27:19.276384,t,t,homepage_recommendations
MATCH_046105,22901,P000299,0.6070,style_based,2025-09-28 10:26:25.163207,t,t,homepage_recommendations
MATCH_036375,4267,P000057,0.6070,style_based,2025-09-28 10:25:21.024336,t,t,homepage_recommendations
MATCH_081646,12238,P000513,0.6070,style_based,2025-09-28 10:25:07.052374,t,t,homepage_recommendations
MATCH_099660,20544,P000420,0.6070,style_based,2025-09-28 10:24:37.834077,t,t,homepage_recommendations
MATCH_085299,40460,P000384,0.6070,style_based,2025-09-28 10:23:43.107243,t,t,homepage_recommendations
MATCH_061107,31698,P000695,0.6070,style_based,2025-09-28 10:23:07.275532,t,t,homepage_recommendations
MATCH_003019,19296,P000588,0.6070,style_based,2025-09-28 10:22:52.485022,t,t,homepage_recommendations
MATCH_073430,6610,P000036,0.6070,style_based,2025-09-28 10:22:42.411512,t,t,homepage_recommendations
MATCH_030803,48928,P000278,0.6070,style_based,2025-09-28 10:20:33.24411,t,t,homepage_recommendations
MATCH_000401,18275,P000351,0.6070,style_based,2025-09-28 10:19:46.140663,t,t,homepage_recommendations
MATCH_090137,1199,P000693,0.6070,style_based,2025-09-28 10:19:24.274671,t,t,homepage_recommendations
MATCH_032348,49598,P000597,0.6070,style_based,2025-09-28 10:19:21.01068,t,t,homepage_recommendations
MATCH_092714,23001,P000387,0.6070,style_based,2025-09-28 10:18:07.259941,t,t,homepage_recommendations
MATCH_091196,40159,P000118,0.6070,style_based,2025-09-28 10:17:59.544328,t,t,homepage_recommendations
MATCH_071745,16678,P000657,0.6070,style_based,2025-09-28 10:15:22.88492,t,t,homepage_recommendations
MATCH_072425,29445,P000005,0.6070,style_based,2025-09-28 10:14:16.431923,t,t,homepage_recommendations
MATCH_069878,42720,P000303,0.6070,style_based,2025-09-28 10:13:49.135403,t,t,homepage_recommendations
MATCH_022604,42246,P000437,0.6070,style_based,2025-09-28 10:12:47.560753,t,t,homepage_recommendations
MATCH_036765,44429,P000225,0.6070,style_based,2025-09-28 10:12:22.198304,t,t,homepage_recommendations
MATCH_084234,11147,P000557,0.6070,style_based,2025-09-28 10:09:57.378419,t,t,homepage_recommendations
MATCH_068952,1926,P000136,0.6070,style_based,2025-09-28 10:07:27.445986,t,t,homepage_recommendations
MATCH_026309,30186,P000377,0.6070,style_based,2025-09-28 10:07:08.736322,t,t,homepage_recommendations
MATCH_074402,10806,P000087,0.6070,style_based,2025-09-28 10:06:16.687087,t,t,homepage_recommendations
MATCH_089317,9587,P000322,0.6070,style_based,2025-09-28 10:05:45.895186,t,t,homepage_recommendations
MATCH_075515,30963,P000476,0.6070,style_based,2025-09-28 10:05:25.676417,t,t,homepage_recommendations
MATCH_063394,29733,P000478,0.6070,style_based,2025-09-28 10:03:56.155616,t,t,homepage_recommendations
MATCH_055018,33458,P000458,0.6070,style_based,2025-09-28 10:03:30.118669,t,t,homepage_recommendations
MATCH_035019,4939,P000588,0.6070,style_based,2025-09-28 10:03:04.072872,t,t,homepage_recommendations
MATCH_027475,16717,P000057,0.6070,style_based,2025-09-28 09:58:50.496285,t,t,homepage_recommendations
MATCH_026218,19607,P000458,0.6070,style_based,2025-09-28 09:57:50.702815,t,t,homepage_recommendations
MATCH_050591,31983,P000655,0.6070,style_based,2025-09-28 09:55:27.184245,t,t,homepage_recommendations
MATCH_038428,1699,P000680,0.6070,style_based,2025-09-28 09:55:16.783588,t,t,homepage_recommendations
MATCH_096656,32516,P000550,0.6070,style_based,2025-09-28 09:55:02.096403,t,t,homepage_recommendations
MATCH_014780,3892,P000298,0.6070,style_based,2025-09-28 09:53:25.845204,t,t,homepage_recommendations
MATCH_055974,11094,P000696,0.6070,style_based,2025-09-28 09:52:32.270983,t,t,homepage_recommendations
MATCH_045020,26392,P000289,0.6070,style_based,2025-09-28 09:51:30.101663,t,t,homepage_recommendations
MATCH_026486,30797,P000612,0.6070,style_based,2025-09-28 09:51:28.911923,t,t,homepage_recommendations
MATCH_007199,371,P000384,0.6070,style_based,2025-09-28 09:49:03.303548,t,t,homepage_recommendations
MATCH_071212,46862,P000501,0.6070,style_based,2025-09-28 09:48:14.476245,t,t,homepage_recommendations
MATCH_024908,20501,P000243,0.6070,style_based,2025-09-28 09:47:47.594205,t,t,homepage_recommendations
MATCH_086159,4972,P000389,0.6070,style_based,2025-09-28 09:45:30.770502,t,t,homepage_recommendations
MATCH_061958,12708,P000147,0.6070,style_based,2025-09-28 09:44:13.004399,t,t,homepage_recommendations
MATCH_068705,1989,P000299,0.6070,style_based,2025-09-28 09:40:17.433381,t,t,homepage_recommendations
MATCH_059984,25754,P000649,0.6070,style_based,2025-09-28 09:39:52.405639,t,t,homepage_recommendations
MATCH_053432,28335,P000602,0.6070,style_based,2025-09-28 09:39:22.441968,t,t,homepage_recommendations
MATCH_066829,49554,P000571,0.6070,style_based,2025-09-28 09:37:33.154996,t,t,homepage_recommendations
MATCH_054937,33902,P000693,0.6070,style_based,2025-09-28 09:36:54.623709,t,t,homepage_recommendations
MATCH_017864,17063,P000536,0.6070,style_based,2025-09-28 09:36:27.015303,t,t,homepage_recommendations
MATCH_003182,5061,P000402,0.6070,style_based,2025-09-28 09:36:02.118745,t,t,homepage_recommendations
MATCH_093041,23761,P000652,0.6070,style_based,2025-09-28 09:32:17.239967,t,t,homepage_recommendations
MATCH_007594,49836,P000478,0.6070,style_based,2025-09-28 09:32:07.728372,t,t,homepage_recommendations
MATCH_037618,30005,P000458,0.6070,style_based,2025-09-28 09:31:56.000145,t,t,homepage_recommendations
MATCH_070767,35423,P000700,0.6070,style_based,2025-09-28 09:30:52.073757,t,t,homepage_recommendations
MATCH_007440,46817,P000544,0.6070,style_based,2025-09-28 09:30:13.144871,t,t,homepage_recommendations
MATCH_019639,3098,P000496,0.6070,style_based,2025-09-28 09:28:29.362678,t,t,homepage_recommendations
MATCH_015577,24827,P000329,0.6070,style_based,2025-09-28 09:28:01.513835,t,t,homepage_recommendations
MATCH_083853,15612,P000677,0.6070,style_based,2025-09-28 09:27:50.96741,t,t,homepage_recommendations
MATCH_097171,4706,P000706,0.6070,style_based,2025-09-28 09:27:06.45151,t,t,homepage_recommendations
MATCH_044839,31058,P000496,0.6070,style_based,2025-09-28 09:25:59.486365,t,t,homepage_recommendations
MATCH_060043,33893,P000500,0.6070,style_based,2025-09-28 09:24:59.832723,t,t,homepage_recommendations
MATCH_007271,44920,P000706,0.6070,style_based,2025-09-28 09:24:44.095287,t,t,homepage_recommendations
MATCH_068645,10412,P000657,0.6070,style_based,2025-09-28 09:22:50.794259,t,t,homepage_recommendations
MATCH_013305,37079,P000299,0.6070,style_based,2025-09-28 09:21:57.463473,t,t,homepage_recommendations
MATCH_061493,17855,P000105,0.6070,style_based,2025-09-28 09:18:35.50688,t,t,homepage_recommendations
MATCH_022023,48963,P000326,0.6070,style_based,2025-09-28 09:18:32.773393,t,t,homepage_recommendations
MATCH_049180,3313,P000298,0.6070,style_based,2025-09-28 09:18:04.34536,t,t,homepage_recommendations
MATCH_081872,8176,P000099,0.6070,style_based,2025-09-28 09:16:51.699102,t,t,homepage_recommendations
MATCH_071426,46389,P000625,0.6070,style_based,2025-09-28 09:16:15.94621,t,t,homepage_recommendations
MATCH_086109,4972,P000377,0.6070,style_based,2025-09-28 09:15:34.124597,t,t,homepage_recommendations
MATCH_063648,18414,P000597,0.6070,style_based,2025-09-28 09:12:55.086419,t,t,homepage_recommendations
MATCH_001288,42913,P000535,0.6070,style_based,2025-09-28 09:12:54.886611,t,t,homepage_recommendations
MATCH_088657,11737,P000594,0.6070,style_based,2025-09-28 09:09:20.077653,t,t,homepage_recommendations
MATCH_000882,1191,P000402,0.6070,style_based,2025-09-28 09:09:04.343693,t,t,homepage_recommendations
MATCH_000161,27822,P000561,0.6070,style_based,2025-09-28 09:08:36.745535,t,t,homepage_recommendations
MATCH_006529,19516,P000571,0.6070,style_based,2025-09-28 09:06:44.303082,t,t,homepage_recommendations
MATCH_028782,37584,P000402,0.6070,style_based,2025-09-28 09:06:33.710105,t,t,homepage_recommendations
MATCH_056328,26557,P000680,0.6070,style_based,2025-09-28 09:06:20.219475,t,t,homepage_recommendations
MATCH_016086,45899,P000612,0.6070,style_based,2025-09-28 09:02:45.003316,t,t,homepage_recommendations
MATCH_013549,13900,P000047,0.6070,style_based,2025-09-28 09:00:01.146063,t,t,homepage_recommendations
MATCH_044494,30285,P000478,0.6070,style_based,2025-09-28 09:00:01.034478,t,t,homepage_recommendations
MATCH_088601,11737,P000351,0.6070,style_based,2025-09-28 08:57:35.317768,t,t,homepage_recommendations
MATCH_090617,14259,P000322,0.6070,style_based,2025-09-28 08:55:40.079496,t,t,homepage_recommendations
MATCH_046653,19561,P000677,0.6070,style_based,2025-09-28 08:50:22.645262,t,t,homepage_recommendations
MATCH_018101,23640,P000351,0.6070,style_based,2025-09-28 08:50:02.258754,t,t,homepage_recommendations
MATCH_013144,29619,P000498,0.6070,style_based,2025-09-28 08:49:17.320685,t,t,homepage_recommendations
MATCH_049573,22041,P000343,0.6070,style_based,2025-09-28 08:49:07.931016,t,t,homepage_recommendations
MATCH_087849,47164,P000047,0.6070,style_based,2025-09-28 08:48:44.581145,t,t,homepage_recommendations
MATCH_040233,47713,P000176,0.6070,style_based,2025-09-28 08:47:57.41583,t,t,homepage_recommendations
MATCH_078268,29233,P000314,0.6070,style_based,2025-09-28 08:47:42.947546,t,t,homepage_recommendations
MATCH_054658,22315,P000147,0.6070,style_based,2025-09-28 08:47:13.578012,t,t,homepage_recommendations
MATCH_049174,3313,P000696,0.6070,style_based,2025-09-28 08:46:26.595006,t,t,homepage_recommendations
MATCH_003688,5103,P000535,0.6070,style_based,2025-09-28 08:46:07.511905,t,t,homepage_recommendations
MATCH_026346,30186,P000513,0.6070,style_based,2025-09-28 08:45:12.426026,t,t,homepage_recommendations
MATCH_064907,23648,P000695,0.6070,style_based,2025-09-28 08:43:03.130832,t,t,homepage_recommendations
MATCH_031935,14945,P000267,0.6070,style_based,2025-09-28 08:42:25.738679,t,t,homepage_recommendations
MATCH_096859,14192,P000389,0.6070,style_based,2025-09-28 08:42:15.993238,t,t,homepage_recommendations
MATCH_070213,46860,P000621,0.6070,style_based,2025-09-28 08:41:56.982721,t,t,homepage_recommendations
MATCH_079220,10717,P000289,0.6070,style_based,2025-09-28 08:41:36.285328,t,t,homepage_recommendations
MATCH_013236,38955,P000446,0.6070,style_based,2025-09-28 08:41:06.294301,t,t,homepage_recommendations
MATCH_073491,6610,P000655,0.6070,style_based,2025-09-28 08:40:49.297888,t,t,homepage_recommendations
MATCH_093671,32859,P000706,0.6070,style_based,2025-09-28 08:39:20.280827,t,t,homepage_recommendations
MATCH_000626,30187,P000625,0.6070,style_based,2025-09-28 08:38:16.250656,t,t,homepage_recommendations
