merchant_id,merchant_name,merchant_category_code,merchant_category_name,merchant_country,acquirer_id,annual_volume,risk_level,created_at
MER29814814,Cinema Palace - Square #202,7832,MOVIE_THEATERS,USA,ACQ85961761,6360825.61,MEDIUM,2025-10-19T21:30:43.967851
MER33729252,Express Airways - North #203,4511,AIRLINES,USA,ACQ87277308,674563.34,LOW,2025-10-19T21:30:43.967854
MER33051686,Super Mart - East Side #204,5411,GROCERY_STORES,USA,ACQ89477570,2442521.76,MEDIUM,2025-10-19T21:30:43.967857
MER36839634,Footwear Express - West End #205,5661,SHOE_STORES,USA,ACQ28117451,3616449.55,HIGH,2025-10-19T21:30:43.967859
MER54408499,PC Store - Mall #206,5045,COMPUTERS,USA,ACQ78716846,677568.01,HIGH,2025-10-19T21:30:43.967862
MER29278352,Fresh Market - Avenue #207,5411,GROCERY_STORES,USA,ACQ53211413,7772235.21,LOW,2025-10-19T21:30:43.967865
MER73039614,City Center - Square #208,5311,DEPARTMENT_STORES,USA,ACQ72678117,5069771.72,MEDIUM,2025-10-19T21:30:43.967868
MER49795211,Shoe Palace - Center #209,5661,SHOE_STORES,USA,ACQ94152273,2255753.56,LOW,2025-10-19T21:30:43.967870
MER63754855,Mega Store - Plaza #210,5311,DEPARTMENT_STORES,USA,ACQ94152273,3629230.00,MEDIUM,2025-10-19T21:30:43.967873
MER79185071,Mega Store - South #211,5311,DEPARTMENT_STORES,USA,ACQ69956196,6212446.59,LOW,2025-10-19T21:30:43.967876
MER31187392,Active Life - Square #212,7941,SPORTS_RECREATION,USA,ACQ91755504,9980098.72,LOW,2025-10-19T21:30:43.967879
MER89009408,Library Shop - Downtown #213,5942,BOOKSTORES,USA,ACQ14228164,475925.57,LOW,2025-10-19T21:30:43.967883
MER36653506,Budget Inn - Plaza #214,7011,HOTELS_MOTELS,USA,ACQ82027633,8092289.20,LOW,2025-10-19T21:30:43.967886
MER13508273,PC Store - Street #215,5045,COMPUTERS,USA,ACQ11132099,1969697.24,MEDIUM,2025-10-19T21:30:43.967889
MER47657581,Fitness Club - Avenue #216,7941,SPORTS_RECREATION,USA,ACQ38881026,1966481.33,LOW,2025-10-19T21:30:43.967892
MER92490699,Shoe Palace - Square #217,5661,SHOE_STORES,USA,ACQ15503664,275032.10,MEDIUM,2025-10-19T21:30:43.967894
MER73220353,Sky Airlines - Street #218,4511,AIRLINES,USA,ACQ50369474,2360032.58,LOW,2025-10-19T21:30:43.967897
MER43282445,Mega Store - Mall #219,5311,DEPARTMENT_STORES,USA,ACQ28117451,4295949.51,LOW,2025-10-19T21:30:43.967900
MER35532338,Tech World - Square #220,5732,ELECTRONICS,USA,ACQ38881026,4740912.76,LOW,2025-10-19T21:30:43.967903
MER49468066,Beauty Spot - Mall #221,7230,BEAUTY_SALONS,USA,ACQ68711523,5363727.75,LOW,2025-10-19T21:30:43.967905
MER77514323,Fast Eats - Street #222,5814,FAST_FOOD,USA,ACQ39709134,4045833.81,MEDIUM,2025-10-19T21:30:43.967908
MER41396041,Health Drugs - Street #223,5912,DRUG_STORES,USA,ACQ21389405,9124216.52,MEDIUM,2025-10-19T21:30:43.967911
MER65085707,City Center - Street #224,5311,DEPARTMENT_STORES,USA,ACQ41821524,9565463.97,LOW,2025-10-19T21:30:43.967913
MER74770977,Family Department - East Side #225,5311,DEPARTMENT_STORES,USA,ACQ56538930,5511760.46,LOW,2025-10-19T21:30:43.967917
MER59382554,General Store - Avenue #226,5999,MISC_RETAIL,USA,ACQ45737195,5178988.81,MEDIUM,2025-10-19T21:30:43.967920
MER76683625,Express Gas - East Side #227,5541,GAS_STATIONS,USA,ACQ21389405,5471222.84,MEDIUM,2025-10-19T21:30:43.967923
MER93130570,Quick Meds - Street #228,5912,DRUG_STORES,USA,ACQ28117451,6907492.99,LOW,2025-10-19T21:30:43.967926
MER73233216,Sports Center - Downtown #229,7941,SPORTS_RECREATION,USA,ACQ34975353,5103729.54,LOW,2025-10-19T21:30:43.967928
MER36047995,Petal Palace - Plaza #230,5193,FLORISTS,USA,ACQ49800473,8913499.56,MEDIUM,2025-10-19T21:30:43.967931
MER23792262,Electronics Plus - North #231,5732,ELECTRONICS,USA,ACQ85961761,7975161.64,LOW,2025-10-19T21:30:43.967933
MER89500348,Glamour Salon - Uptown #232,7230,BEAUTY_SALONS,USA,ACQ96167960,3711200.02,LOW,2025-10-19T21:30:43.967936
MER59746080,Quick Bites - South #233,5814,FAST_FOOD,USA,ACQ50369474,1711705.42,MEDIUM,2025-10-19T21:30:43.967939
MER14010740,Variety Shop - South #234,5999,MISC_RETAIL,USA,ACQ75820573,1517744.72,HIGH,2025-10-19T21:30:43.967942
MER69172077,Variety Shop - Plaza #235,5999,MISC_RETAIL,USA,ACQ69246647,6166985.91,LOW,2025-10-19T21:30:43.967945
MER26777973,Petal Palace - Plaza #236,5193,FLORISTS,USA,ACQ96167960,3627948.34,LOW,2025-10-19T21:30:43.967948
MER86244126,Quick Meds - Street #237,5912,DRUG_STORES,USA,ACQ52151745,9572070.37,MEDIUM,2025-10-19T21:30:43.967951
MER62460587,Variety Shop - North #238,5999,MISC_RETAIL,USA,ACQ15352021,2853974.08,LOW,2025-10-19T21:30:43.967953
MER16184691,Quick Bites - Uptown #239,5814,FAST_FOOD,USA,ACQ91755504,5335614.05,LOW,2025-10-19T21:30:43.967956
MER78891964,Metro Transit - Downtown #240,4111,LOCAL_TRANSIT,USA,ACQ59528290,5953501.64,LOW,2025-10-19T21:30:43.967959
MER72349810,Fitness Club - Downtown #241,7941,SPORTS_RECREATION,USA,ACQ82027633,2772198.44,LOW,2025-10-19T21:30:43.967962
MER39600935,Cinema Palace - Downtown #242,7832,MOVIE_THEATERS,USA,ACQ56879322,7372020.60,HIGH,2025-10-19T21:30:43.967967
MER82613389,Electronics Plus - Uptown #243,5732,ELECTRONICS,USA,ACQ70476569,3694273.81,LOW,2025-10-19T21:30:43.967971
MER83224896,Express Gas - West End #244,5541,GAS_STATIONS,USA,ACQ40073549,9706373.23,LOW,2025-10-19T21:30:43.967974
MER98762078,Quick Bites - Avenue #245,5814,FAST_FOOD,USA,ACQ69425290,6448880.32,LOW,2025-10-19T21:30:43.967977
MER85682178,Quick Meds - North #246,5912,DRUG_STORES,USA,ACQ69425290,3173757.33,LOW,2025-10-19T21:30:43.967979
MER33424054,Quick Meds - North #247,5912,DRUG_STORES,USA,ACQ14228164,6771844.82,LOW,2025-10-19T21:30:43.967982
MER44374390,Book Haven - North #248,5942,BOOKSTORES,USA,ACQ82093695,7894567.69,LOW,2025-10-19T21:30:43.967985
MER42631224,Medical Center - West End #249,8011,DOCTORS,USA,ACQ57403969,251550.31,LOW,2025-10-19T21:30:43.967988
MER86712010,Fast Eats - South #250,5814,FAST_FOOD,USA,ACQ75820573,7317602.13,MEDIUM,2025-10-19T21:30:43.967990
MER20120522,Quick Fuel - East Side #251,5541,GAS_STATIONS,USA,ACQ82093695,7211407.04,MEDIUM,2025-10-19T21:30:43.967993
MER43541258,Fast Eats - Square #252,5814,FAST_FOOD,USA,ACQ94152273,7288287.01,LOW,2025-10-19T21:30:43.967996
MER66252069,Hair Studio - Street #253,7230,BEAUTY_SALONS,USA,ACQ21389405,5112670.28,MEDIUM,2025-10-19T21:30:43.967998
MER27524476,Care Doctors - Street #254,8011,DOCTORS,USA,ACQ62715157,1081574.66,HIGH,2025-10-19T21:30:43.968001
MER33103197,Computer World - Uptown #255,5045,COMPUTERS,USA,ACQ13508397,782385.83,LOW,2025-10-19T21:30:43.968004
MER93037077,Tech World - East Side #256,5732,ELECTRONICS,USA,ACQ38881026,790349.84,LOW,2025-10-19T21:30:43.968007
MER83572808,Steakhouse - Plaza #257,5812,RESTAURANTS,USA,ACQ62715157,4679062.04,MEDIUM,2025-10-19T21:30:43.968010
MER55524184,Cinema Palace - North #258,7832,MOVIE_THEATERS,USA,ACQ53211413,6613691.12,LOW,2025-10-19T21:30:43.968013
MER48439593,Comfort Shoes - North #259,5661,SHOE_STORES,USA,ACQ87277308,8512032.17,MEDIUM,2025-10-19T21:30:43.968015
MER88710028,The Pub - East Side #260,5813,BARS_TAVERNS,USA,ACQ95976277,4888179.22,LOW,2025-10-19T21:30:43.968018
MER24316565,Italian Kitchen - Avenue #261,5812,RESTAURANTS,USA,ACQ89477570,8202958.14,LOW,2025-10-19T21:30:43.968021
MER61907234,Italian Kitchen - Downtown #262,5812,RESTAURANTS,USA,ACQ96235091,1813765.63,LOW,2025-10-19T21:30:43.968024
MER66769804,Quick Fuel - Square #263,5541,GAS_STATIONS,USA,ACQ59528290,3341659.05,LOW,2025-10-19T21:30:43.968026
MER63009830,Family Department - West End #264,5311,DEPARTMENT_STORES,USA,ACQ13508397,2481708.66,LOW,2025-10-19T21:30:43.968029
MER96249519,Gadget Store - South #265,5732,ELECTRONICS,USA,ACQ18467458,1089745.40,MEDIUM,2025-10-19T21:30:43.968032
MER32407056,Rapid Rail - Center #266,4111,LOCAL_TRANSIT,USA,ACQ15503664,7845562.12,LOW,2025-10-19T21:30:43.968035
MER50807446,Electronics Plus - Square #267,5732,ELECTRONICS,USA,ACQ64694522,2514071.23,LOW,2025-10-19T21:30:43.968038
MER12723647,Beauty Spot - Mall #268,7230,BEAUTY_SALONS,USA,ACQ87277308,8958469.66,LOW,2025-10-19T21:30:43.968040
MER53775336,City Center - Avenue #269,5311,DEPARTMENT_STORES,USA,ACQ11132099,3103272.92,HIGH,2025-10-19T21:30:43.968043
MER98402493,Variety Shop - Plaza #270,5999,MISC_RETAIL,USA,ACQ88727470,1665766.28,MEDIUM,2025-10-19T21:30:43.968046
MER53803054,Footwear Express - Avenue #271,5661,SHOE_STORES,USA,ACQ85961761,1174547.25,LOW,2025-10-19T21:30:43.968049
MER10635314,Gadget Store - South #272,5732,ELECTRONICS,USA,ACQ34975353,5953099.08,LOW,2025-10-19T21:30:43.968051
MER15014626,Mega Store - Street #273,5311,DEPARTMENT_STORES,USA,ACQ52151745,1493755.54,MEDIUM,2025-10-19T21:30:43.968054
MER46341851,Sports Center - West End #274,7941,SPORTS_RECREATION,USA,ACQ29634465,2012633.69,MEDIUM,2025-10-19T21:30:43.968057
MER13420824,Library Shop - West End #275,5942,BOOKSTORES,USA,ACQ68711523,7464975.70,LOW,2025-10-19T21:30:43.968060
MER64931148,Luxury Suites - North #276,7011,HOTELS_MOTELS,USA,ACQ64694522,1949447.34,LOW,2025-10-19T21:30:43.968063
MER20741824,Tech Solutions - Street #277,5045,COMPUTERS,USA,ACQ94048168,4803986.39,MEDIUM,2025-10-19T21:30:43.968065
MER14839939,Footwear Express - South #278,5661,SHOE_STORES,USA,ACQ48253947,2418571.48,LOW,2025-10-19T21:30:43.968068
MER27028241,Flower Shop - Mall #279,5193,FLORISTS,USA,ACQ78785655,988992.05,LOW,2025-10-19T21:30:43.968071
MER65063673,Highway Stop - East Side #280,5541,GAS_STATIONS,USA,ACQ98286717,4586513.06,MEDIUM,2025-10-19T21:30:43.968074
MER81948822,Burger Joint - Mall #281,5814,FAST_FOOD,USA,ACQ53211413,3381472.05,MEDIUM,2025-10-19T21:30:43.968077
MER25178773,Shoe Palace - Plaza #282,5661,SHOE_STORES,USA,ACQ17831942,8200580.34,LOW,2025-10-19T21:30:43.968079
MER55306002,Burger Joint - West End #283,5814,FAST_FOOD,USA,ACQ40073549,8388034.46,LOW,2025-10-19T21:30:43.968082
MER40727795,City Center - Street #284,5311,DEPARTMENT_STORES,USA,ACQ91755504,4943009.56,MEDIUM,2025-10-19T21:30:43.968085
MER70529051,Asian Fusion - Avenue #285,5812,RESTAURANTS,USA,ACQ89350472,3554512.12,MEDIUM,2025-10-19T21:30:43.968088
MER24296686,Everything Plus - South #286,5999,MISC_RETAIL,USA,ACQ50716989,151715.06,LOW,2025-10-19T21:30:43.968091
MER29170727,Fresh Market - East Side #287,5411,GROCERY_STORES,USA,ACQ69246647,9210567.62,LOW,2025-10-19T21:30:43.968093
MER59742708,Computer World - Plaza #288,5045,COMPUTERS,USA,ACQ48253947,9751910.53,HIGH,2025-10-19T21:30:43.968096
MER29442260,Highway Stop - West End #289,5541,GAS_STATIONS,USA,ACQ98286717,5506409.85,LOW,2025-10-19T21:30:43.968099
MER53702438,Grand Hotel - Uptown #290,7011,HOTELS_MOTELS,USA,ACQ30331290,5978678.75,MEDIUM,2025-10-19T21:30:43.968101
MER49895957,Express Airways - Square #291,4511,AIRLINES,USA,ACQ49890880,5448023.68,MEDIUM,2025-10-19T21:30:43.968104
MER80488242,Express Airways - North #292,4511,AIRLINES,USA,ACQ13508397,6112223.38,LOW,2025-10-19T21:30:43.968107
MER81861056,Budget Inn - Street #293,7011,HOTELS_MOTELS,USA,ACQ70476569,9246061.32,LOW,2025-10-19T21:30:43.968109
MER91941479,Family Department - Avenue #294,5311,DEPARTMENT_STORES,USA,ACQ10199198,1882682.64,LOW,2025-10-19T21:30:43.968112
MER13486510,Value Foods - East Side #295,5411,GROCERY_STORES,USA,ACQ88727470,7212956.46,LOW,2025-10-19T21:30:43.968115
MER28820593,Comfort Shoes - Uptown #296,5661,SHOE_STORES,USA,ACQ55534300,2534032.04,MEDIUM,2025-10-19T21:30:43.968118
MER50158281,Budget Inn - Square #297,7011,HOTELS_MOTELS,USA,ACQ73495889,6410160.48,LOW,2025-10-19T21:30:43.968121
MER30527763,Bloom Garden - East Side #298,5193,FLORISTS,USA,ACQ89477570,9849997.71,HIGH,2025-10-19T21:30:43.968123
MER97352586,Film Center - North #299,7832,MOVIE_THEATERS,USA,ACQ61710197,1950644.64,HIGH,2025-10-19T21:30:43.968126
MER89659323,Comfort Shoes - Mall #300,5661,SHOE_STORES,USA,ACQ85961761,8511136.61,LOW,2025-10-19T21:30:43.968129
MER53563704,Glamour Salon - Avenue #301,7230,BEAUTY_SALONS,USA,ACQ15352021,6319886.18,LOW,2025-10-19T21:30:43.968132
MER57587796,Quick Fuel - Square #302,5541,GAS_STATIONS,USA,ACQ94048168,5340430.08,LOW,2025-10-19T21:30:43.968134
MER72909522,Grand Hotel - East Side #303,7011,HOTELS_MOTELS,USA,ACQ87277308,747155.21,MEDIUM,2025-10-19T21:30:43.968141
MER81890021,Mega Store - Uptown #304,5311,DEPARTMENT_STORES,USA,ACQ56879322,9687983.65,LOW,2025-10-19T21:30:43.968144
MER41534803,Reader's Corner - Uptown #305,5942,BOOKSTORES,USA,ACQ91755504,4758445.86,LOW,2025-10-19T21:30:43.968147
MER92043665,Bloom Garden - Square #306,5193,FLORISTS,USA,ACQ95976277,2461057.31,LOW,2025-10-19T21:30:43.968149
MER42001398,Express Airways - Uptown #307,4511,AIRLINES,USA,ACQ29634465,1326472.23,MEDIUM,2025-10-19T21:30:43.968152
MER38723001,City Center - Square #308,5311,DEPARTMENT_STORES,USA,ACQ70476569,4296700.74,LOW,2025-10-19T21:30:43.968155
MER88539102,Mega Store - Downtown #309,5311,DEPARTMENT_STORES,USA,ACQ64694522,1142903.47,LOW,2025-10-19T21:30:43.968158
MER14477081,Petal Palace - Street #310,5193,FLORISTS,USA,ACQ85961761,1211780.18,LOW,2025-10-19T21:30:43.968161
MER17129647,General Store - Uptown #311,5999,MISC_RETAIL,USA,ACQ38881026,272329.17,LOW,2025-10-19T21:30:43.968163
MER30709652,Quick Meds - West End #312,5912,DRUG_STORES,USA,ACQ85961761,8012606.03,LOW,2025-10-19T21:30:43.968166
MER96315153,Gadget Store - Square #313,5732,ELECTRONICS,USA,ACQ85961761,9779947.78,LOW,2025-10-19T21:30:43.968169
MER81613598,Electronics Plus - Plaza #314,5732,ELECTRONICS,USA,ACQ53211413,1314386.24,LOW,2025-10-19T21:30:43.968172
MER17554249,City Pharmacy - Plaza #315,5912,DRUG_STORES,USA,ACQ14228164,4260829.26,MEDIUM,2025-10-19T21:30:43.968174
MER66757450,Express Gas - West End #316,5541,GAS_STATIONS,USA,ACQ69956196,328242.92,HIGH,2025-10-19T21:30:43.968177
MER97633131,Fast Eats - Street #317,5814,FAST_FOOD,USA,ACQ64694522,779992.17,LOW,2025-10-19T21:30:43.968180
MER96611855,Fitness Club - Center #318,7941,SPORTS_RECREATION,USA,ACQ94152273,2377142.69,HIGH,2025-10-19T21:30:43.968183
MER39979796,Express Airways - Mall #319,4511,AIRLINES,USA,ACQ38881026,8616995.97,LOW,2025-10-19T21:30:43.968185
MER43203396,Petal Palace - Square #320,5193,FLORISTS,USA,ACQ34975353,9631551.51,HIGH,2025-10-19T21:30:43.968188
MER40016973,Flower Shop - East Side #321,5193,FLORISTS,USA,ACQ48464257,4109757.26,LOW,2025-10-19T21:30:43.968191
MER87531236,Rapid Rail - Center #322,4111,LOCAL_TRANSIT,USA,ACQ94048168,1563519.83,MEDIUM,2025-10-19T21:30:43.968194
MER56400424,Rapid Rail - Avenue #323,4111,LOCAL_TRANSIT,USA,ACQ55008575,8709841.55,MEDIUM,2025-10-19T21:30:43.968196
MER42355760,Fresh Market - West End #324,5411,GROCERY_STORES,USA,ACQ48253947,3844051.95,MEDIUM,2025-10-19T21:30:43.968199
MER28366768,Mega Store - Plaza #325,5311,DEPARTMENT_STORES,USA,ACQ12075350,8071396.82,LOW,2025-10-19T21:30:43.968202
MER70375029,Reader's Corner - Center #326,5942,BOOKSTORES,USA,ACQ55008575,1225759.96,LOW,2025-10-19T21:30:43.968204
MER41691450,Fitness Club - Mall #327,7941,SPORTS_RECREATION,USA,ACQ40318748,8227008.81,MEDIUM,2025-10-19T21:30:43.968207
MER52722356,Health Drugs - North #328,5912,DRUG_STORES,USA,ACQ15503664,949227.29,LOW,2025-10-19T21:30:43.968210
MER77921436,Cinema Palace - Street #329,7832,MOVIE_THEATERS,USA,ACQ75820573,1965876.84,MEDIUM,2025-10-19T21:30:43.968213
MER11381052,Glamour Salon - West End #330,7230,BEAUTY_SALONS,USA,ACQ85961761,2122495.82,LOW,2025-10-19T21:30:43.968216
MER52112921,Sports Bar - North #331,5813,BARS_TAVERNS,USA,ACQ70476569,760114.96,MEDIUM,2025-10-19T21:30:43.968218
MER94740396,Health Drugs - West End #332,5912,DRUG_STORES,USA,ACQ10199198,3160169.26,MEDIUM,2025-10-19T21:30:43.968221
MER31647893,Value Foods - West End #333,5411,GROCERY_STORES,USA,ACQ87277308,5225748.72,MEDIUM,2025-10-19T21:30:43.968224
MER63720390,Quick Fuel - Avenue #334,5541,GAS_STATIONS,USA,ACQ96167960,7196662.11,MEDIUM,2025-10-19T21:30:43.968227
MER75586799,Tech World - Square #335,5732,ELECTRONICS,USA,ACQ11132099,4040101.34,MEDIUM,2025-10-19T21:30:43.968230
MER99157196,Grand Hotel - North #336,7011,HOTELS_MOTELS,USA,ACQ48464257,9550013.60,LOW,2025-10-19T21:30:43.968233
MER48734476,Quick Meds - Plaza #337,5912,DRUG_STORES,USA,ACQ49800473,8744282.11,LOW,2025-10-19T21:30:43.968235
MER57956542,Comfort Shoes - East Side #338,5661,SHOE_STORES,USA,ACQ95976277,1191383.44,LOW,2025-10-19T21:30:43.968238
MER66094462,Shoe Palace - Avenue #339,5661,SHOE_STORES,USA,ACQ45737195,7748985.76,MEDIUM,2025-10-19T21:30:43.968241
MER57550945,Health Drugs - Street #340,5912,DRUG_STORES,USA,ACQ55534300,6182269.27,LOW,2025-10-19T21:30:43.968245
MER75348481,Global Air - North #341,4511,AIRLINES,USA,ACQ85961761,7176013.28,LOW,2025-10-19T21:30:43.968247
MER10654770,Gadget Store - Downtown #342,5732,ELECTRONICS,USA,ACQ30331290,8033311.09,MEDIUM,2025-10-19T21:30:43.968250
MER36864933,Sports Center - West End #343,7941,SPORTS_RECREATION,USA,ACQ70476569,491155.77,LOW,2025-10-19T21:30:43.968253
MER58870090,Burger Joint - North #344,5814,FAST_FOOD,USA,ACQ78716846,4543810.02,LOW,2025-10-19T21:30:43.968256
MER22305255,Super Mart - South #345,5411,GROCERY_STORES,USA,ACQ82093695,5958260.83,LOW,2025-10-19T21:30:43.968259
MER81311178,Gadget Store - South #346,5732,ELECTRONICS,USA,ACQ98286717,5084033.03,LOW,2025-10-19T21:30:43.968261
MER51955133,Corner Tavern - Plaza #347,5813,BARS_TAVERNS,USA,ACQ88727470,8000903.53,LOW,2025-10-19T21:30:43.968264
MER46796568,Steakhouse - South #348,5812,RESTAURANTS,USA,ACQ48253947,6595261.74,MEDIUM,2025-10-19T21:30:43.968267
MER80322962,Computer World - South #349,5045,COMPUTERS,USA,ACQ61710197,1696413.53,LOW,2025-10-19T21:30:43.968270
MER78149672,Computer World - Downtown #350,5045,COMPUTERS,USA,ACQ41821524,9670350.02,LOW,2025-10-19T21:30:43.968272
MER30126072,Active Life - Square #351,7941,SPORTS_RECREATION,USA,ACQ82027633,7102456.14,LOW,2025-10-19T21:30:43.968275
MER11494159,Asian Fusion - North #352,5812,RESTAURANTS,USA,ACQ14228164,6640370.53,LOW,2025-10-19T21:30:43.968279
MER10551375,Mega Store - Square #353,5311,DEPARTMENT_STORES,USA,ACQ15352021,4988556.37,MEDIUM,2025-10-19T21:30:43.968282
MER98826879,Footwear Express - North #354,5661,SHOE_STORES,USA,ACQ96235091,1752282.94,LOW,2025-10-19T21:30:43.968285
MER37236045,Gadget Store - Downtown #355,5732,ELECTRONICS,USA,ACQ69246647,2316135.18,LOW,2025-10-19T21:30:43.968288
MER84255947,Medical Center - West End #356,8011,DOCTORS,USA,ACQ82093695,8227776.20,LOW,2025-10-19T21:30:43.968290
MER77295371,Flower Shop - Downtown #357,5193,FLORISTS,USA,ACQ69425290,4414201.35,MEDIUM,2025-10-19T21:30:43.968293
MER34910008,Fitness Club - Downtown #358,7941,SPORTS_RECREATION,USA,ACQ50716989,5544020.46,MEDIUM,2025-10-19T21:30:43.968296
MER81450034,Fast Eats - Square #359,5814,FAST_FOOD,USA,ACQ96235091,4255357.88,LOW,2025-10-19T21:30:43.968299
MER74829276,Fitness Club - Avenue #360,7941,SPORTS_RECREATION,USA,ACQ52151745,1844340.04,LOW,2025-10-19T21:30:43.968302
MER56106606,Metro Transit - North #361,4111,LOCAL_TRANSIT,USA,ACQ29634465,6859940.05,MEDIUM,2025-10-19T21:30:43.968304
MER18013340,Care Doctors - Mall #362,8011,DOCTORS,USA,ACQ89350472,7654121.96,MEDIUM,2025-10-19T21:30:43.968307
MER23436956,PC Store - South #363,5045,COMPUTERS,USA,ACQ52151745,518400.56,LOW,2025-10-19T21:30:43.968311
MER80857284,Express Airways - Plaza #364,4511,AIRLINES,USA,ACQ15352021,6956393.65,LOW,2025-10-19T21:30:43.968314
MER21494544,Global Air - Avenue #365,4511,AIRLINES,USA,ACQ45737195,8838558.90,LOW,2025-10-19T21:30:43.968317
MER22491588,Value Foods - Street #366,5411,GROCERY_STORES,USA,ACQ78716846,1529861.58,LOW,2025-10-19T21:30:43.968320
MER38354130,Comfort Shoes - Mall #367,5661,SHOE_STORES,USA,ACQ89350472,4429450.82,HIGH,2025-10-19T21:30:43.968322
MER72566747,Book Haven - Square #368,5942,BOOKSTORES,USA,ACQ96364524,8062996.89,LOW,2025-10-19T21:30:43.968325
MER76234536,Tech World - Plaza #369,5732,ELECTRONICS,USA,ACQ94048168,1587032.04,MEDIUM,2025-10-19T21:30:43.968328
MER61986316,Sky Airlines - Square #370,4511,AIRLINES,USA,ACQ29634465,7597839.68,MEDIUM,2025-10-19T21:30:43.968330
MER31730835,Reader's Corner - South #371,5942,BOOKSTORES,USA,ACQ48253947,3631497.86,LOW,2025-10-19T21:30:43.968333
MER88979258,City Bus - North #372,4111,LOCAL_TRANSIT,USA,ACQ34975353,9556720.92,LOW,2025-10-19T21:30:43.968336
MER83112376,Sports Bar - Street #373,5813,BARS_TAVERNS,USA,ACQ94048168,8046832.00,HIGH,2025-10-19T21:30:43.968338
MER73701367,Express Gas - Mall #374,5541,GAS_STATIONS,USA,ACQ70476569,9125294.41,LOW,2025-10-19T21:30:43.968341
MER18062952,Hair Studio - Plaza #375,7230,BEAUTY_SALONS,USA,ACQ13508397,1512182.04,LOW,2025-10-19T21:30:43.968344
MER26274863,Shoe Palace - Street #376,5661,SHOE_STORES,USA,ACQ29634465,7127346.76,LOW,2025-10-19T21:30:43.968347
MER49851352,Beauty Spot - South #377,7230,BEAUTY_SALONS,USA,ACQ10199198,7327488.76,MEDIUM,2025-10-19T21:30:43.968349
MER24482804,Comfort Shoes - Street #378,5661,SHOE_STORES,USA,ACQ94152273,8868626.53,HIGH,2025-10-19T21:30:43.968352
MER35108381,Hair Studio - West End #379,7230,BEAUTY_SALONS,USA,ACQ64694522,826017.86,LOW,2025-10-19T21:30:43.968355
MER85304107,Gadget Store - Plaza #380,5732,ELECTRONICS,USA,ACQ29634465,4268579.27,LOW,2025-10-19T21:30:43.968357
MER73223360,Mega Store - Street #381,5311,DEPARTMENT_STORES,USA,ACQ94152273,7882285.63,HIGH,2025-10-19T21:30:43.968362
MER27296427,Quick Bites - Street #382,5814,FAST_FOOD,USA,ACQ38730798,55771.80,HIGH,2025-10-19T21:30:43.968364
MER15364386,City Bus - Avenue #383,4111,LOCAL_TRANSIT,USA,ACQ45737195,6165206.15,MEDIUM,2025-10-19T21:30:43.968367
MER62622836,Express Airways - Square #384,4511,AIRLINES,USA,ACQ48464257,3381455.82,HIGH,2025-10-19T21:30:43.968370
MER41928367,Variety Shop - Avenue #385,5999,MISC_RETAIL,USA,ACQ64544883,1801724.98,LOW,2025-10-19T21:30:43.968373
MER30251919,Cinema Palace - Downtown #386,7832,MOVIE_THEATERS,USA,ACQ39147115,5922727.86,MEDIUM,2025-10-19T21:30:43.968375
MER90581304,Express Gas - South #387,5541,GAS_STATIONS,USA,ACQ56879322,8028085.16,MEDIUM,2025-10-19T21:30:43.968378
MER75653119,Fresh Market - Uptown #388,5411,GROCERY_STORES,USA,ACQ53211413,4600641.15,HIGH,2025-10-19T21:30:43.968381
MER63316076,Computer World - North #389,5045,COMPUTERS,USA,ACQ12075350,2585169.05,LOW,2025-10-19T21:30:43.968384
MER33393384,Fitness Club - Downtown #390,7941,SPORTS_RECREATION,USA,ACQ15352021,4126704.95,LOW,2025-10-19T21:30:43.968387
MER55186646,Active Life - Square #391,7941,SPORTS_RECREATION,USA,ACQ41181329,3035845.30,LOW,2025-10-19T21:30:43.968390
MER78599533,Reader's Corner - South #392,5942,BOOKSTORES,USA,ACQ69246647,8225438.51,LOW,2025-10-19T21:30:43.968392
MER36581365,Steakhouse - North #393,5812,RESTAURANTS,USA,ACQ50369474,5637315.89,LOW,2025-10-19T21:30:43.968395
MER92750729,Sports Center - Avenue #394,7941,SPORTS_RECREATION,USA,ACQ53482202,880544.61,MEDIUM,2025-10-19T21:30:43.968398
MER18387763,Fitness Club - Square #395,7941,SPORTS_RECREATION,USA,ACQ78716846,4759512.29,LOW,2025-10-19T21:30:43.968400
MER97297303,Reader's Corner - Avenue #396,5942,BOOKSTORES,USA,ACQ69246647,5078382.76,MEDIUM,2025-10-19T21:30:43.968403
MER25613874,Fitness Club - Center #397,7941,SPORTS_RECREATION,USA,ACQ78716846,1789265.39,LOW,2025-10-19T21:30:43.968406
MER31560708,Rapid Rail - Center #398,4111,LOCAL_TRANSIT,USA,ACQ69425290,6418671.19,LOW,2025-10-19T21:30:43.968409
MER78155329,Express Gas - Street #399,5541,GAS_STATIONS,USA,ACQ61710197,9847602.64,LOW,2025-10-19T21:30:43.968411
MER37187461,Family Department - West End #400,5311,DEPARTMENT_STORES,USA,ACQ89178472,9660867.96,HIGH,2025-10-19T21:30:43.968414
MER73921645,Film Center - South #401,7832,MOVIE_THEATERS,USA,ACQ57403969,4601194.34,MEDIUM,2025-10-19T21:30:43.968417
MER99522326,Burger Joint - Downtown #402,5814,FAST_FOOD,USA,ACQ50369474,9019553.84,MEDIUM,2025-10-19T21:30:43.968420
